"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"11","CSF1",-1.52947116267744,0.17281681754298,0.714446572734832,1.34992226943358,0.706545453948169,-1.56430058426763,-1.58332776828449,1.08467042445275,-1.50625154828398,0.0373690669144721,0.612699512441275,-0.0198737324582899,0.697999345872799,-0.0740528327096929,0.69945057177239,0.201357593568272
"12","HMGCS1",1.18258017362,-0.478721336977369,-0.404398090870541,-0.334852767727724,-0.398558407247862,0.528889528099477,0.0312776994032899,-0.424040663055917,3.33883911126689,-0.405813771748766,-0.510397196627659,-0.454123881718204,-0.421386261409245,-0.41890881987235,-0.404752011090098,-0.42563330404392
"13","ITGAX",-1.60159420733285,0.213807656662082,0.66609259863211,1.16706028781731,0.696191060603318,-1.60866431584957,-1.60220021663428,0.90708229750225,-1.60684628794527,0.240270062824688,0.297234937159457,0.208757579150134,0.644074260680019,0.393994422288373,0.876175823129131,0.108564041313094
"14","MKI67",-1.37661707757114,-0.546087899843987,-0.751170518476559,0.26648269181912,-0.0714047793117325,-1.43049283576326,-1.39280197612268,0.935162884030834,-1.18505882622136,0.687068343220189,0.0968738234365072,0.706135483979541,1.11962638533062,1.11230992434156,1.52979162259576,0.300182754556581
"15","KLF6",-0.426421366656042,0.888605784849628,2.16501761690372,1.87832812400561,0.763164504691764,-0.927484390570198,-1.18819630492815,-0.337723148036955,0.878542398568307,-0.534076196642269,-0.775363435154877,-0.446080074740484,-0.457781686695508,-0.538522809185178,-0.322511052495423,-0.619497963913949
"16","H1F0",1.25763700838234,-0.468658621219997,-0.46748458991586,-0.448700089049676,-0.447291251484712,0.682596475616274,0.050498021469172,-0.440716676181548,3.26264766958669,-0.400799611840906,-0.421227756532881,-0.436490163486656,-0.449639314092985,-0.407608993404898,-0.445647607658921,-0.419114500185436
"17","BCL2L11",-1.60303672927061,0.496750684713134,0.901641123868887,1.37284982461049,0.73177329594722,-1.61030846847959,-1.62077977294051,0.331245900316853,-1.53322803286445,0.440321988451485,-0.160905409346604,0.488024597662364,0.419379379529636,0.58982894658802,0.409780683773788,0.346661987439881
"18","LAG3",-1.60940618159581,0.389266135123184,0.55256570129606,0.932539010912324,0.529055647022144,-1.62433824309411,-1.62243202247731,0.634215484382498,-1.61099469877648,0.451218305169314,1.31441854114539,0.241851740757008,0.287918738996438,0.260913946925048,0.51761832332132,0.35558957089298
"19","CD8B",-1.62110267056942,0.533666877262956,0.550992083941395,1.14572101227137,0.619385267350639,-1.6481024507082,-1.61152199124403,0.737316300847069,-1.65607649705779,0.222567787691207,0.742636968494201,0.297018881584964,0.613828125585856,0.22796496167052,0.501023016345552,0.344682326533715
"20","CD4",-1.51037893067186,-0.107639515531944,-0.163172129910234,0.281088785116082,0.137930032465557,-1.53273621698,-1.47251578450484,0.62329950618749,-1.52191817521799,1.543554258742,0.327245763300635,0.90528979478374,0.302724868640091,0.9720010523161,0.236013611107731,0.979213080157437
"21","ATP1B1",1.28369922287464,-0.446142793031626,-0.426473079647979,-0.41882374666545,-0.435579428436704,0.679401917254825,0.100602388243443,-0.434122412630508,3.24484249801452,-0.443228761419234,-0.4741903473009,-0.460348697142037,-0.434850920533606,-0.446871300934724,-0.425744571744881,-0.462169966899782
